"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2026-03-02","sam-harris-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","Levoni","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","pablogitx","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-02","tleibovich","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-02","","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","0","Experity",""
"2026-03-02","sseely-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","narouz-makar","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-02","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-02","AldoMX","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-02","NorJull","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-03-02","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","2.97","requests","0.04","0.11880000000000002","0.11880000000000002","0","False","300","Experity",""
"2026-03-03","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-03-03","jfeathers13","copilot","copilot_premium_request","Claude Haiku 4.5","12.21","requests","0.04","0.4883999999999997","0.4883999999999997","0","False","300","Experity",""
"2026-03-03","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","33","requests","0.04","1.3200000000000003","1.3200000000000003","0","False","300","Experity",""
"2026-03-03","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","60","requests","0.04","2.4000000000000012","2.4000000000000012","0","False","300","Experity",""
"2026-03-03","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","246","requests","0.04","9.839999999999995","0","9.839999999999995","True","300","Experity",""
"2026-03-03","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","33","requests","0.04","1.3200000000000003","1.3200000000000003","0","False","300","Experity",""
"2026-03-03","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","183","requests","0.04","7.320000000000006","7.320000000000006","0","False","300","Experity",""
"2026-03-03","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","66","requests","0.04","2.6400000000000015","2.6400000000000015","0","False","300","Experity",""
"2026-03-03","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-03","bwhiteOP","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","22","requests","0.04","0.8800000000000002","0.8800000000000002","0","False","300","Experity",""
"2026-03-03","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-03","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0.64","0","False","300","Experity",""
"2026-03-03","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2026-03-03","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-03-03","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","69","requests","0.04","2.7600000000000016","2.7600000000000016","0","False","300","Experity",""
"2026-03-03","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-03","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","twilson-eh","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-03-03","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-03-03","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","41","requests","0.04","1.6400000000000008","1.6400000000000008","0","False","300","onepackius",""
"2026-03-03","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-03-03","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-03","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-03-03","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-03","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","60","requests","0.04","2.4000000000000012","2.4000000000000012","0","False","300","Experity",""
"2026-03-03","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","29","requests","0.04","1.1600000000000004","1.1600000000000004","0","False","300","Experity",""
"2026-03-03","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-03","ithank","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","bkent412","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","twilson-eh","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0","0.2","True","0","Experity",""
"2026-03-03","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","Ayushojha1110","copilot","copilot_premium_request","GPT-5.1","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-03","mariomcguire","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","twilson-eh","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity",""
"2026-03-04","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","1.6500000000000001","requests","0.04","0.066","0.066","0","False","300","Experity",""
"2026-03-04","jfeathers13","copilot","copilot_premium_request","Claude Haiku 4.5","3.9600000000000004","requests","0.04","0.15839999999999999","0.15839999999999999","0","False","300","Experity",""
"2026-03-04","Jaredl-exp","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-03-04","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity",""
"2026-03-04","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0.0264","0","False","300","Experity",""
"2026-03-04","bstock21","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","onepackius",""
"2026-03-04","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","30","requests","0.04","1.2000000000000002","1.2000000000000002","0","False","300","Experity",""
"2026-03-04","kennytran95","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-03-04","sg-m","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-04","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","54","requests","0.04","2.160000000000001","0","2.160000000000001","True","300","Experity",""
"2026-03-04","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","51","requests","0.04","2.040000000000001","2.040000000000001","0","False","300","Experity",""
"2026-03-04","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-03-04","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-03-04","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","54","requests","0.04","2.160000000000001","2.160000000000001","0","False","300","Experity",""
"2026-03-04","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity",""
"2026-03-04","NorJull","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","onepackius",""
"2026-03-04","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","55","requests","0.04","2.200000000000001","2.200000000000001","0","False","300","Experity",""
"2026-03-04","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-03-04","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity",""
"2026-03-04","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","30","requests","0.04","1.2000000000000004","1.2000000000000004","0","False","300","Experity",""
"2026-03-04","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","onepackius",""
"2026-03-04","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-03-04","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","26","requests","0.04","1.0400000000000003","1.0400000000000003","0","False","300","onepackius",""
"2026-03-04","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-04","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-03-04","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-03-04","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-04","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","onepackius",""
"2026-03-04","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-04","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-03-04","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-03-04","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-04","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-04","xprtyg33k","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","cmonterroso-exp","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-03-04","tleibovich","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2026-03-04","","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0","0.12","True","0","Experity",""
"2026-03-04","ithank","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-04","adamkenvin","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-04","twilson-eh","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","cilantrosoftware","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-04","kvalani","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","bstock21","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","onepackius",""
"2026-03-04","AldoMX","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","bstock21","copilot","coding_agent_premium_request","Coding Agent model","4","requests","0.04","0.16","0.16","0","False","300","onepackius",""
"2026-03-04","cilantrosoftware","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-04","NorJull","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-03-04","rohitjain2021","copilot","copilot_premium_request","GPT-5.2","16","requests","0.04","0.64","0.64","0","False","300","Experity",""
"2026-03-04","nguider","copilot","copilot_premium_request","GPT-5.2","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-03-04","cloneluke","copilot","copilot_premium_request","Gemini 3 Flash","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-03-04","tyescalante","copilot","copilot_premium_request","Grok Code Fast 1","0.25","requests","0.04","0.01","0.01","0","False","300","Experity",""
"2026-03-05","bstock21","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","onepackius",""
"2026-03-05","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-03-05","Ayushojha1110","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-03-05","lisareedpreston","copilot","copilot_premium_request","Claude Haiku 4.5","1.9800000000000002","requests","0.04","0.0792","0.0792","0","False","300","Experity",""
"2026-03-05","jfeathers13","copilot","copilot_premium_request","Claude Haiku 4.5","7.920000000000001","requests","0.04","0.31679999999999986","0.31679999999999986","0","False","300","Experity",""
"2026-03-05","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.5","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-03-05","kennytran95","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-05","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-03-05","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","363","requests","0.04","14.519999999999964","0","14.519999999999964","True","300","Experity",""
"2026-03-05","kjm0001","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity",""
"2026-03-05","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","42","requests","0.04","1.6800000000000006","1.6800000000000006","0","False","300","Experity",""
"2026-03-05","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2026-03-05","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity",""
"2026-03-05","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","66","requests","0.04","2.6400000000000015","2.6400000000000015","0","False","300","Experity",""
"2026-03-05","Jaredl-exp","copilot","copilot_premium_request","Claude Opus 4.6","18","requests","0.04","0.72","0.72","0","False","300","Experity",""
"2026-03-05","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-03-05","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","72","requests","0.04","2.8800000000000017","2.8800000000000017","0","False","300","Experity",""
"2026-03-05","av-ans","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-05","arjun-n-murthy","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-05","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-05","AldoMX","copilot","copilot_premium_request","Claude Sonnet 4.6","41","requests","0.04","1.6400000000000008","1.6400000000000008","0","False","300","Experity",""
"2026-03-05","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-05","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-03-05","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2026-03-05","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","onepackius",""
"2026-03-05","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-03-05","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-03-05","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","27","requests","0.04","1.0800000000000003","1.0800000000000003","0","False","300","Experity",""
"2026-03-05","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-03-05","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2026-03-05","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","22","requests","0.04","0.8800000000000002","0.8800000000000002","0","False","300","Experity",""
"2026-03-05","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-03-05","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-03-05","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2026-03-05","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","53","requests","0.04","2.120000000000001","2.120000000000001","0","False","300","Experity",""
"2026-03-05","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-03-05","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","43","requests","0.04","1.7200000000000009","1.7200000000000009","0","False","300","onepackius",""
"2026-03-05","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
