"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2025-11-03","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2025-11-03","narouz-makar","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","leima2010","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-03","kvalani","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","twilson-eh","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","Levoni","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","PhreighnQ","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-03","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","iblatter-experity","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-03","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-03","twilson-eh","copilot","copilot_premium_request","GPT-5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-03","PhreighnQ","copilot","copilot_premium_request","Gemini 2.5 Pro","17","requests","0.04","0.68","0.68","0","False","300","Experity",""
"2025-11-04","Levoni","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-04","vinicius-davila-experity","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-04","Jespinozah","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2025-11-04","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","onepackius",""
"2025-11-04","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-04","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4","26","requests","0.04","1.0400000000000003","1.0400000000000003","0","False","300","Experity",""
"2025-11-04","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2025-11-04","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","rgiordano66","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-04","twilson-eh","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.5","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity",""
"2025-11-04","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2025-11-04","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-04","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-04","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-04","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2025-11-04","Ayushojha1110","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","NorJull","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-04","bkent412","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","tleibovich","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-04","twilson-eh","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","hdaum","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-04","kennytran95","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-04","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-04","iblatter-experity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-04","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2025-11-05","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","28","requests","0.04","1.1200000000000003","1.1200000000000003","0","False","300","onepackius",""
"2025-11-05","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-05","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-05","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4","29","requests","0.04","1.1600000000000004","1.1600000000000004","0","False","300","Experity",""
"2025-11-05","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-05","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2025-11-05","Jespinozah","copilot","copilot_premium_request","Claude Sonnet 4","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2025-11-05","Levoni","copilot","copilot_premium_request","Claude Sonnet 4","17","requests","0.04","0.68","0.68","0","False","300","Experity",""
"2025-11-05","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","onepackius",""
"2025-11-05","rgiordano66","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-05","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-05","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-05","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2025-11-05","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-05","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2025-11-05","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-05","NorJull","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2025-11-05","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","hanischandrew","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","rgiordano66","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-05","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-05","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","iblatter-experity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-05","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-05","sseely-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-05","PhreighnQ","copilot","copilot_premium_request","Gemini 2.5 Pro","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4","16","requests","0.04","0.64","0.64","0","False","300","Experity",""
"2025-11-06","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","onepackius",""
"2025-11-06","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2025-11-06","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4","14","requests","0.04","0.5599999999999999","0.5599999999999999","0","False","300","Experity",""
"2025-11-06","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2025-11-06","Jespinozah","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","onepackius",""
"2025-11-06","Levoni","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","vinicius-davila-experity","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-06","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","twilson-eh","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-06","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","26","requests","0.04","1.0400000000000003","1.0400000000000003","0","False","300","Experity",""
"2025-11-06","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-06","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity",""
"2025-11-06","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-06","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-06","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-06","hanischandrew","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","ithank","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","iblatter-experity","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-06","tobyjoliver","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","kennytran95","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-06","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","twilson-eh","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-06","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-06","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-06","bstock21","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2025-11-06","Ayushojha1110","copilot","copilot_premium_request","Gemini 2.5 Pro","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-07","Jespinozah","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","onepackius",""
"2025-11-07","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4","24","requests","0.04","0.9600000000000003","0.9600000000000003","0","False","300","Experity",""
"2025-11-07","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","15","requests","0.04","0.6","0.6","0","False","300","onepackius",""
"2025-11-07","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","54","requests","0.04","2.160000000000001","2.160000000000001","0","False","300","Experity",""
"2025-11-07","vinicius-davila-experity","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-07","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-07","Levoni","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-07","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","onepackius",""
"2025-11-07","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-07","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.5","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","Experity",""
"2025-11-07","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","43","requests","0.04","1.7200000000000009","1.7200000000000009","0","False","300","Experity",""
"2025-11-07","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","JoshMalan1","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-07","twilson-eh","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-07","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2025-11-07","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-07","Levoni","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","Jespinozah","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-07","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","twilson-eh","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","leima2010","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2025-11-07","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-07","iblatter-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-07","Alex1953s","copilot","copilot_premium_request","GPT-5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-08","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-08","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-08","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","22","requests","0.04","0.8800000000000002","0.8800000000000002","0","False","300","Experity",""
"2025-11-09","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","26","requests","0.04","1.0400000000000003","1.0400000000000003","0","False","300","Experity",""
"2025-11-09","JoshMalan1","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-09","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-10","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-10","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity",""
"2025-11-10","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2025-11-10","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2025-11-10","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","Experity",""
"2025-11-10","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","83","requests","0.04","3.320000000000002","3.320000000000002","0","False","300","Experity",""
"2025-11-10","kvalani","copilot","copilot_premium_request","Claude Sonnet 4.5","21","requests","0.04","0.8400000000000002","0.8400000000000002","0","False","300","Experity",""
"2025-11-10","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","Experity",""
"2025-11-10","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-10","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","17","requests","0.04","0.68","0.68","0","False","300","Experity",""
"2025-11-10","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-10","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-10","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-10","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-10","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-10","tleibovich","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-10","narouz-makar","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-10","aswinkulath93","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2025-11-10","sam-harris-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-10","NorJull","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-10","tyescalante","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-10","tobyjoliver","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-10","leima2010","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2025-11-10","bstock21","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2025-11-10","iblatter-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-10","BrandonOrtuno","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
"2025-11-10","Jespinozah","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2025-11-11","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2025-11-11","NorJull","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","onepackius",""
"2025-11-11","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-11","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2025-11-11","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2025-11-11","bstock21","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","300","onepackius",""
"2025-11-11","Levoni","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2025-11-11","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity",""
"2025-11-11","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.5","5","requests","0.04","0.2","0.2","0","False","300","Experity",""
